# STN;HH;YYYYMMDD;T
260;4;20231215;71
260;5;20231215;71
260;6;20231215;74
260;7;20231215;75
260;8;20231215;77
260;9;20231215;82
260;10;20231215;89
260;11;20231215;95
260;12;20231215;98
260;13;20231215;101
260;14;20231215;100
260;15;20231215;96
260;16;20231215;97
260;17;20231215;91
260;18;20231215;88
260;19;20231215;86
260;20;20231215;86
260;21;20231215;85
260;22;20231215;85
260;23;20231215;86
260;24;20231215;84
260;1;20231216;80
260;2;20231216;73
260;3;20231216;71
260;4;20231216;71
260;5;20231216;68
260;6;20231216;68
260;7;20231216;67
260;8;20231216;70
260;9;20231216;77
260;10;20231216;82
260;11;20231216;87
260;12;20231216;89
260;13;20231216;90
260;14;20231216;91
260;15;20231216;96
260;16;20231216;97
260;17;20231216;96
260;18;20231216;99
260;19;20231216;100
260;20;20231216;102
260;21;20231216;105
260;22;20231216;103
260;23;20231216;102
260;24;20231216;100
260;1;20231217;99
260;2;20231217;101
260;3;20231217;101
260;4;20231217;99
260;5;20231217;96
260;6;20231217;95
260;7;20231217;94
260;8;20231217;91
260;9;20231217;87
260;10;20231217;84
260;11;20231217;83
260;12;20231217;91
260;13;20231217;101
260;14;20231217;100
260;15;20231217;89
260;16;20231217;81
260;17;20231217;78
260;18;20231217;73
260;19;20231217;68
260;20;20231217;64
260;21;20231217;66
260;22;20231217;70
260;23;20231217;72
260;24;20231217;73
260;1;20231218;73
260;2;20231218;74
260;3;20231218;75
260;4;20231218;73
260;5;20231218;75
260;6;20231218;75
260;7;20231218;72
260;8;20231218;73
260;9;20231218;76
260;10;20231218;80
260;11;20231218;86
260;12;20231218;90
260;13;20231218;91
260;14;20231218;86
260;15;20231218;85
260;16;20231218;79
260;17;20231218;76
260;18;20231218;73
260;19;20231218;67
260;20;20231218;65
260;21;20231218;66
260;22;20231218;65
260;23;20231218;65
260;24;20231218;65
260;1;20231219;67
260;2;20231219;68
260;3;20231219;70
260;4;20231219;73
260;5;20231219;78
260;6;20231219;80
260;7;20231219;82
260;8;20231219;81
260;9;20231219;81
260;10;20231219;82
260;11;20231219;82
260;12;20231219;83
260;13;20231219;84
260;14;20231219;84
260;15;20231219;87
260;16;20231219;88
260;17;20231219;88
260;18;20231219;86
260;19;20231219;87
260;20;20231219;81
260;21;20231219;77
260;22;20231219;69
260;23;20231219;66
260;24;20231219;66
260;1;20231220;65
260;2;20231220;69
260;3;20231220;74
260;4;20231220;74
260;5;20231220;76
260;6;20231220;77
260;7;20231220;79
260;8;20231220;82
260;9;20231220;84
260;10;20231220;88
260;11;20231220;91
260;12;20231220;93
260;13;20231220;94
260;14;20231220;94
260;15;20231220;93
260;16;20231220;89
260;17;20231220;84
260;18;20231220;86
260;19;20231220;89
260;20;20231220;89
260;21;20231220;95
260;22;20231220;102
260;23;20231220;105
260;24;20231220;103
260;1;20231221;103
260;2;20231221;104
260;3;20231221;105
260;4;20231221;103
260;5;20231221;106
260;6;20231221;101
260;7;20231221;105
260;8;20231221;100
260;9;20231221;107
260;10;20231221;112
260;11;20231221;115
260;12;20231221;121
260;13;20231221;116
260;14;20231221;119
260;15;20231221;116
260;16;20231221;113
260;17;20231221;81
260;18;20231221;73
260;19;20231221;84
260;20;20231221;82
260;21;20231221;85
260;22;20231221;62
260;23;20231221;70
260;24;20231221;71
260;1;20231222;56
260;2;20231222;63
260;3;20231222;76
260;4;20231222;85
260;5;20231222;86
260;6;20231222;88
260;7;20231222;91
260;8;20231222;89
260;9;20231222;90
260;10;20231222;97
260;11;20231222;101
260;12;20231222;104
260;13;20231222;106
260;14;20231222;109
260;15;20231222;106
260;16;20231222;108
260;17;20231222;104
260;18;20231222;108
260;19;20231222;107
260;20;20231222;75
260;21;20231222;78
260;22;20231222;81
260;23;20231222;77
260;24;20231222;77
260;1;20231223;76
260;2;20231223;75
260;3;20231223;90
260;4;20231223;99
260;5;20231223;101
260;6;20231223;99
260;7;20231223;103
260;8;20231223;105
260;9;20231223;105
260;10;20231223;106
260;11;20231223;111
260;12;20231223;112
260;13;20231223;109
260;14;20231223;109
260;15;20231223;107
260;16;20231223;106
260;17;20231223;106
260;18;20231223;108
260;19;20231223;109
260;20;20231223;108
260;21;20231223;107
260;22;20231223;102
260;23;20231223;102
260;24;20231223;106
260;1;20231224;100
260;2;20231224;97
260;3;20231224;98
260;4;20231224;102
260;5;20231224;105
260;6;20231224;108
260;7;20231224;112
260;8;20231224;114
260;9;20231224;113
260;10;20231224;116
260;11;20231224;118
260;12;20231224;120
260;13;20231224;122
260;14;20231224;122
260;15;20231224;120
260;16;20231224;123
260;17;20231224;123
260;18;20231224;127
260;19;20231224;129
260;20;20231224;125
260;21;20231224;122
260;22;20231224;124
260;23;20231224;125
260;24;20231224;124
260;1;20231225;123
260;2;20231225;119
260;3;20231225;123
260;4;20231225;124
260;5;20231225;124
260;6;20231225;121
260;7;20231225;115
260;8;20231225;112
260;9;20231225;113
260;10;20231225;114
260;11;20231225;118
260;12;20231225;119
260;13;20231225;121
260;14;20231225;119
260;15;20231225;116
260;16;20231225;116
260;17;20231225;117
260;18;20231225;113
260;19;20231225;108
260;20;20231225;103
260;21;20231225;103
260;22;20231225;115
260;23;20231225;113
260;24;20231225;111
260;1;20231226;111
260;2;20231226;111
260;3;20231226;110
260;4;20231226;101
260;5;20231226;95
260;6;20231226;89
260;7;20231226;87
260;8;20231226;88
260;9;20231226;88
260;10;20231226;94
260;11;20231226;102
260;12;20231226;98
260;13;20231226;95
260;14;20231226;94
260;15;20231226;91
260;16;20231226;82
260;17;20231226;77
260;18;20231226;62
260;19;20231226;45
260;20;20231226;28
260;21;20231226;23
260;22;20231226;20
260;23;20231226;20
260;24;20231226;15
260;1;20231227;8
260;2;20231227;7
260;3;20231227;16
260;4;20231227;28
260;5;20231227;39
260;6;20231227;45
260;7;20231227;56
260;8;20231227;56
260;9;20231227;62
260;10;20231227;72
260;11;20231227;78
260;12;20231227;91
260;13;20231227;94
260;14;20231227;92
260;15;20231227;91
260;16;20231227;90
260;17;20231227;91
260;18;20231227;88
260;19;20231227;91
260;20;20231227;92
260;21;20231227;95
260;22;20231227;97
260;23;20231227;102
260;24;20231227;106
260;1;20231228;104
260;2;20231228;101
260;3;20231228;104
260;4;20231228;103
260;5;20231228;107
260;6;20231228;110
260;7;20231228;110
260;8;20231228;108
260;9;20231228;108
260;10;20231228;112
260;11;20231228;111
260;12;20231228;112
260;13;20231228;114
260;14;20231228;110
260;15;20231228;108
260;16;20231228;110
260;17;20231228;110
260;18;20231228;110
260;19;20231228;111
260;20;20231228;112
260;21;20231228;113
260;22;20231228;113
260;23;20231228;103
260;24;20231228;109
260;1;20231229;108
260;2;20231229;105
260;3;20231229;99
260;4;20231229;98
260;5;20231229;102
260;6;20231229;101
260;7;20231229;101
260;8;20231229;101
260;9;20231229;101
260;10;20231229;107
260;11;20231229;109
260;12;20231229;112
260;13;20231229;114
260;14;20231229;110
260;15;20231229;106
260;16;20231229;97
260;17;20231229;57
260;18;20231229;59
260;19;20231229;70
260;20;20231229;87
260;21;20231229;60
260;22;20231229;77
260;23;20231229;81
260;24;20231229;80
260;1;20231230;74
260;2;20231230;70
260;3;20231230;71
260;4;20231230;67
260;5;20231230;63
260;6;20231230;58
260;7;20231230;56
260;8;20231230;65
260;9;20231230;68
260;10;20231230;73
260;11;20231230;82
260;12;20231230;86
260;13;20231230;91
260;14;20231230;94
260;15;20231230;90
260;16;20231230;93
260;17;20231230;95
260;18;20231230;96
260;19;20231230;92
260;20;20231230;93
260;21;20231230;93
260;22;20231230;94
260;23;20231230;92
260;24;20231230;92
260;1;20231231;89
260;2;20231231;89
260;3;20231231;91
260;4;20231231;91
260;5;20231231;91
260;6;20231231;93
260;7;20231231;90
260;8;20231231;93
260;9;20231231;93
260;10;20231231;81
260;11;20231231;90
260;12;20231231;81
260;13;20231231;88
260;14;20231231;93
260;15;20231231;91
260;16;20231231;93
260;17;20231231;89
260;18;20231231;90
260;19;20231231;86
260;20;20231231;86
260;21;20231231;82
260;22;20231231;81
260;23;20231231;86
260;24;20231231;82
