# STN;YYYYMMDD;HH;T
260;20181214;9;4
260;20181214;10;11
260;20181214;11;18
260;20181214;12;24
260;20181214;13;29
260;20181214;14;27
260;20181214;15;22
260;20181214;16;11
260;20181214;17;13
260;20181214;18;10
260;20181214;19;8
260;20181214;20;10
260;20181214;21;12
260;20181214;22;12
260;20181214;23;9
260;20181214;24;8
260;20181215;1;5
260;20181215;2;4
260;20181215;3;4
260;20181215;4;2
260;20181215;5;3
260;20181215;6;3
260;20181215;7;4
260;20181215;8;4
260;20181215;9;5
260;20181215;10;6
260;20181215;11;7
260;20181215;12;6
260;20181215;13;7
260;20181215;14;7
260;20181215;15;7
260;20181215;16;7
260;20181215;17;1
260;20181215;18;0
260;20181215;19;-3
260;20181215;20;-4
260;20181215;21;-1
260;20181215;22;2
260;20181215;23;6
260;20181215;24;-10
260;20181216;1;-7
260;20181216;2;-8
260;20181216;3;-6
260;20181216;4;-4
260;20181216;5;-4
260;20181216;6;-1
260;20181216;7;1
260;20181216;8;3
260;20181216;9;5
260;20181216;10;10
260;20181216;11;13
260;20181216;12;18
260;20181216;13;19
260;20181216;14;20
260;20181216;15;21
260;20181216;16;23
260;20181216;17;28
260;20181216;18;30
260;20181216;19;32
260;20181216;20;32
260;20181216;21;32
260;20181216;22;29
260;20181216;23;26
260;20181216;24;24
260;20181217;1;24
260;20181217;2;27
260;20181217;3;33
260;20181217;4;39
260;20181217;5;45
260;20181217;6;49
260;20181217;7;52
260;20181217;8;61
260;20181217;9;68
260;20181217;10;71
260;20181217;11;71
260;20181217;12;74
260;20181217;13;80
260;20181217;14;84
260;20181217;15;82
260;20181217;16;72
260;20181217;17;66
260;20181217;18;62
260;20181217;19;52
260;20181217;20;47
260;20181217;21;47
260;20181217;22;46
260;20181217;23;49
260;20181217;24;44
260;20181218;1;54
260;20181218;2;59
260;20181218;3;62
260;20181218;4;62
260;20181218;5;64
260;20181218;6;63
260;20181218;7;67
260;20181218;8;70
260;20181218;9;71
260;20181218;10;74
260;20181218;11;75
260;20181218;12;77
260;20181218;13;76
260;20181218;14;73
260;20181218;15;69
260;20181218;16;67
260;20181218;17;63
260;20181218;18;59
260;20181218;19;54
260;20181218;20;56
260;20181218;21;56
260;20181218;22;54
260;20181218;23;54
260;20181218;24;60
260;20181219;1;60
260;20181219;2;57
260;20181219;3;56
260;20181219;4;58
260;20181219;5;58
260;20181219;6;62
260;20181219;7;67
260;20181219;8;72
260;20181219;9;75
260;20181219;10;81
260;20181219;11;87
260;20181219;12;94
260;20181219;13;94
260;20181219;14;95
260;20181219;15;91
260;20181219;16;81
260;20181219;17;87
260;20181219;18;88
260;20181219;19;81
260;20181219;20;72
260;20181219;21;72
260;20181219;22;66
260;20181219;23;63
260;20181219;24;61
260;20181220;1;63
260;20181220;2;63
260;20181220;3;65
260;20181220;4;61
260;20181220;5;60
260;20181220;6;70
260;20181220;7;72
260;20181220;8;73
260;20181220;9;74
260;20181220;10;78
260;20181220;11;78
260;20181220;12;79
260;20181220;13;75
260;20181220;14;76
260;20181220;15;81
260;20181220;16;82
260;20181220;17;82
260;20181220;18;84
260;20181220;19;83
260;20181220;20;87
260;20181220;21;85
260;20181220;22;80
260;20181220;23;80
260;20181220;24;79
260;20181221;1;78
260;20181221;2;76
260;20181221;3;74
260;20181221;4;77
260;20181221;5;79
260;20181221;6;82
260;20181221;7;89
260;20181221;8;92
260;20181221;9;97
260;20181221;10;110
260;20181221;11;122
260;20181221;12;122
260;20181221;13;122
260;20181221;14;118
260;20181221;15;113
260;20181221;16;102
260;20181221;17;107
260;20181221;18;113
260;20181221;19;93
260;20181221;20;95
260;20181221;21;96
260;20181221;22;93
260;20181221;23;89
260;20181221;24;92
260;20181222;1;94
260;20181222;2;95
260;20181222;3;92
260;20181222;4;98
260;20181222;5;95
260;20181222;6;90
260;20181222;7;89
260;20181222;8;93
260;20181222;9;98
260;20181222;10;102
260;20181222;11;106
260;20181222;12;105
260;20181222;13;103
260;20181222;14;101
260;20181222;15;100
260;20181222;16;97
260;20181222;17;95
260;20181222;18;96
260;20181222;19;92
260;20181222;20;94
260;20181222;21;92
260;20181222;22;91
260;20181222;23;92
260;20181222;24;89
260;20181223;1;80
260;20181223;2;80
260;20181223;3;75
260;20181223;4;68
260;20181223;5;65
260;20181223;6;69
260;20181223;7;71
260;20181223;8;71
260;20181223;9;75
260;20181223;10;78
260;20181223;11;79
260;20181223;12;83
260;20181223;13;84
260;20181223;14;81
260;20181223;15;76
260;20181223;16;73
260;20181223;17;72
260;20181223;18;70
260;20181223;19;67
260;20181223;20;63
260;20181223;21;61
260;20181223;22;59
260;20181223;23;55
260;20181223;24;58
260;20181224;1;58
260;20181224;2;50
260;20181224;3;40
260;20181224;4;53
260;20181224;5;58
260;20181224;6;59
260;20181224;7;55
260;20181224;8;49
260;20181224;9;54
260;20181224;10;66
260;20181224;11;72
260;20181224;12;80
260;20181224;13;80
260;20181224;14;81
260;20181224;15;48
260;20181224;16;32
260;20181224;17;44
260;20181224;18;45
260;20181224;19;52
260;20181224;20;60
260;20181224;21;54
260;20181224;22;60
260;20181224;23;58
260;20181224;24;62
260;20181225;1;63
260;20181225;2;62
260;20181225;3;67
260;20181225;4;66
260;20181225;5;64
260;20181225;6;58
260;20181225;7;56
260;20181225;8;54
260;20181225;9;56
260;20181225;10;57
260;20181225;11;65
260;20181225;12;65
260;20181225;13;74
260;20181225;14;74
260;20181225;15;63
260;20181225;16;51
260;20181225;17;48
260;20181225;18;48
260;20181225;19;46
260;20181225;20;44
260;20181225;21;43
260;20181225;22;39
260;20181225;23;39
260;20181225;24;37
260;20181226;1;34
260;20181226;2;32
260;20181226;3;37
260;20181226;4;39
260;20181226;5;40
260;20181226;6;40
260;20181226;7;43
260;20181226;8;40
260;20181226;9;42
260;20181226;10;45
260;20181226;11;46
260;20181226;12;51
260;20181226;13;52
260;20181226;14;51
260;20181226;15;48
260;20181226;16;48
260;20181226;17;49
260;20181226;18;45
260;20181226;19;42
260;20181226;20;37
260;20181226;21;34
260;20181226;22;28
260;20181226;23;25
260;20181226;24;15
260;20181227;1;7
260;20181227;2;9
260;20181227;3;-1
260;20181227;4;-9
260;20181227;5;-11
260;20181227;6;-9
260;20181227;7;-4
260;20181227;8;6
260;20181227;9;7
260;20181227;10;11
260;20181227;11;28
260;20181227;12;35
260;20181227;13;41
260;20181227;14;47
260;20181227;15;39
260;20181227;16;26
260;20181227;17;15
260;20181227;18;12
260;20181227;19;3
260;20181227;20;0
260;20181227;21;-9
260;20181227;22;-15
260;20181227;23;-18
260;20181227;24;-27
260;20181228;1;-27
260;20181228;2;-30
260;20181228;3;-28
260;20181228;4;-18
260;20181228;5;-1
260;20181228;6;7
260;20181228;7;9
260;20181228;8;12
260;20181228;9;19
260;20181228;10;23
260;20181228;11;28
260;20181228;12;34
260;20181228;13;36
260;20181228;14;40
260;20181228;15;41
260;20181228;16;41
260;20181228;17;40
260;20181228;18;43
260;20181228;19;44
260;20181228;20;45
260;20181228;21;48
260;20181228;22;50
260;20181228;23;52
260;20181228;24;54
260;20181229;1;57
260;20181229;2;60
260;20181229;3;62
260;20181229;4;60
260;20181229;5;68
260;20181229;6;70
260;20181229;7;70
260;20181229;8;66
260;20181229;9;68
260;20181229;10;73
260;20181229;11;74
260;20181229;12;78
260;20181229;13;78
260;20181229;14;77
260;20181229;15;83
260;20181229;16;93
260;20181229;17;105
260;20181229;18;107
260;20181229;19;101
260;20181229;20;96
260;20181229;21;91
260;20181229;22;89
260;20181229;23;88
260;20181229;24;87
260;20181230;1;86
260;20181230;2;86
260;20181230;3;81
260;20181230;4;83
260;20181230;5;79
260;20181230;6;74
260;20181230;7;68
260;20181230;8;62
260;20181230;9;71
260;20181230;10;82
260;20181230;11;87
260;20181230;12;90
260;20181230;13;91
260;20181230;14;87
260;20181230;15;87
260;20181230;16;88
260;20181230;17;91
260;20181230;18;92
260;20181230;19;92
260;20181230;20;92
260;20181230;21;93
260;20181230;22;93
260;20181230;23;94
260;20181230;24;95
260;20181231;1;94
260;20181231;2;93
260;20181231;3;92
260;20181231;4;91
260;20181231;5;89
260;20181231;6;89
260;20181231;7;90
260;20181231;8;90
260;20181231;9;91
260;20181231;10;93
260;20181231;11;93
260;20181231;12;96
260;20181231;13;98
260;20181231;14;92
260;20181231;15;94
260;20181231;16;94
260;20181231;17;93
260;20181231;18;88
260;20181231;19;86
260;20181231;20;84
260;20181231;21;80
260;20181231;22;77
260;20181231;23;78
260;20181231;24;81
